date,pH_Song_SG,pH_vao_nha_may,pH_dau_be_tron,pH_dau_be_lang,pH_sau_be_lang,pH_dau_be_chua_moi,pH_dau_be_chua_cu,pH_ra_nha_may,Clo_vao_nha_may,Clo_dau_be_tron,Clo_dau_be_chua_moi,Clo_dau_be_chua_cu,Clo_ra_nha_may,Doduc_vao_nha_may,Doduc_sau_lang,Doduc_sau_loc,Doduc_dau_be_chua_moi,Doduc_dau_be_chua_cu,Doduc_ra_nha_may,Mn_vao_nha_may,Mn_sau_lang,Mn_sau_loc,Mn_ra_nha_may,Fe_vao_nha_may,Fe_ra_nha_may,Mau_vao_nha_may_BK,Mau_vao_nha_may_thuc,Mau_ra_nha_may,Man_ra_nha_may,SS_vao_nha_may,SS_sau_lang,SS_ra_nha_may,Dodan_vao_nha_may,Dodan_ra_nha_may,DO_vao_nha_may,DO_ra_nha_may,NH3_song_sai_gon,NH3_vao_nha_may,NH3_sau_loc,NH3_ra_nha_may,F_dau_be_chua_moi,F_ra_nha_may,Thetich_Jartest_PAC,Nongdo_Jartest_PAC,Man_song_saigon,q_pH,q_DO,q_NH3,q_Doduc,q_TSS,q_Fe,q_Mn,OT
2019-05-17,6.593955704569816,6.904166666666669,6.420833333333333,6.225000000000001,6.149999999999999,6.07083333333333,8.0125,7.579166666666667,0.0391666666666666,1.7416666666666665,1.2916666666666663,0.7125,0.9499999999999996,25.5,4.529166666666666,0.2641666666666667,0.23,0.3374999999999999,0.2995833333333333,131.66666666666666,51.833333333333336,45.0,15.333333333333334,0.78,0.04,234.0,5.75,0.0,28.166666666666668,23.75,2.75,0.0,251.0,203.0,2.2,7.1,0.72717968388091,0.2830610961719491,0.0003372434017595,5.321610365571495e-05,0.5083333333333333,0.4533333333333333,19.25,23.177,59.95914516557347,100.0,40,80,40,70,60,40,61.42857142857143
2019-05-18,6.628348092569244,6.825000000000002,6.441666666666669,6.241666666666667,6.137499999999998,6.05,7.9416666666666655,7.4875,0.0325,1.6791666666666665,1.0791666666666666,0.6666666666666664,0.9958333333333332,28.291666666666668,4.4625,0.3304166666666667,0.2955416666666666,0.3858333333333333,0.3095833333333334,136.5,62.5,55.333333333333336,17.166666666666668,0.87,0.03,228.0,5.25,0.0,23.6,26.0,3.25,0.0,239.0,203.0,2.1,6.8,0.6603912315198354,0.2830610961719491,0.0003372434017595,5.321610365571495e-05,0.5366666666666667,0.5066666666666667,19.08333333333333,22.976333333333333,60.451459866180166,100.0,40,80,40,70,60,40,61.42857142857143
2019-05-19,6.613585495617655,6.875000000000001,6.470833333333335,6.270833333333333,6.149999999999999,6.087499999999998,8.245833333333335,7.649999999999999,0.0291666666666666,1.7125,1.1375,0.7166666666666667,0.9875000000000004,30.625,5.45,0.3279166666666666,0.3254166666666666,0.3816666666666666,0.3537499999999999,127.33333333333331,67.33333333333333,60.5,17.166666666666668,1.09,0.03,268.25,9.25,0.0,24.8,33.75,4.0,0.0,197.0,171.0,3.2,6.9,0.5826840272794168,0.2830610961719491,0.0003372434017595,5.321610365571495e-05,0.5083333333333333,0.4916666666666667,20.58333333333333,24.78233333333333,61.63244043941853,100.0,40,80,40,70,40,40,58.57142857142857
2019-05-20,6.616666666666666,6.900000000000003,6.445833333333333,6.241666666666668,6.15,6.1125,8.170833333333333,7.683333333333331,0.02875,2.045833333333334,1.1208333333333331,0.6333333333333334,1.0208333333333333,28.041666666666668,5.549999999999998,0.3379166666666667,0.3066666666666666,0.4166666666666667,0.3593333333333333,129.33333333333334,56.0,44.66666666666666,15.0,1.1,0.01,271.25,7.25,0.0,28.0,30.25,5.5,0.0,216.0,204.0,2.0,6.8,0.55125,0.2830610961719491,0.0003372434017595,5.321610365571495e-05,0.445,0.4216666666666666,20.0,24.08,61.99333333333334,100.0,40,80,40,70,40,40,58.57142857142857
2019-05-21,6.62173090212875,6.904166666666669,6.462500000000001,6.229166666666669,6.112499999999998,6.074999999999998,8.129166666666665,7.6,0.0354166666666666,1.7333333333333334,1.1916666666666669,0.6874999999999999,0.975,31.75,4.991666666666668,0.2924999999999999,0.2720833333333333,0.4329166666666668,0.3495833333333332,124.0,50.0,38.833333333333336,12.333333333333334,1.21,0.02,305.5,7.75,0.0,27.5,34.25,3.5,0.0,218.0,206.0,2.2,6.8,0.5242955269055471,0.15,0.0003372434017595,0.0,0.5116666666666667,0.4983333333333333,20.5,24.682,60.49203219097242,100.0,40,80,40,70,40,40,58.57142857142857
2019-05-22,6.583987416492569,6.966666666666668,6.458333333333333,6.279166666666668,6.166666666666667,6.091666666666665,8.154166666666667,7.558750000000001,0.0354166666666666,1.645833333333334,1.1250000000000002,0.6791666666666666,1.0000000000000002,28.83333333333333,5.983333333333333,0.3804166666666666,0.3066666666666667,0.4316666666666666,0.3279166666666666,119.5,51.833333333333336,41.66666666666666,12.0,1.04,0.03,232.25,6.5,0.0,27.33333333333333,33.25,5.0,0.0,208.0,208.0,2.8,7.0,0.5479496817888011,0.2306666666666666,0.0003372434017595,0.0,0.4966666666666666,0.505,21.08333333333333,25.38433333333333,60.874102890371056,100.0,40,80,40,70,40,40,58.57142857142857
2019-05-23,6.618885428044531,6.895833333333336,6.5,6.3125,6.154166666666666,6.104166666666668,8.087499999999999,7.687499999999997,0.0387,1.7958333333333336,1.2333333333333334,0.6916666666666668,1.025,35.708333333333336,4.791666666666667,0.3195833333333334,0.28375,0.38875,0.315,117.33333333333331,41.66666666666666,32.0,10.833333333333334,1.24,0.02,288.6666666666667,6.0,0.0,27.6,39.0,3.333333333333333,0.0,219.0,218.0,2.2,7.2,0.7712258940621736,0.3573333333333333,0.0003372434017595,0.0,0.46,0.4033333333333333,21.5,25.886,59.7390920205951,100.0,40,60,40,70,40,40,55.714285714285715
2019-05-24,6.654740004075898,6.879166666666667,6.333333333333336,6.154166666666665,6.054166666666667,6.05,8.08333333333333,7.658333333333332,0.0323809523809523,1.775,1.429166666666667,0.9458333333333334,1.0458333333333332,37.458333333333336,5.591666666666666,0.2950000000000001,0.2729166666666666,0.43875,0.3114166666666666,120.16666666666669,48.0,34.666666666666664,12.166666666666666,1.3,0.02,304.25,7.5,0.0,27.0,41.25,4.75,0.0,204.0,213.0,1.9,6.9,0.7180799089933908,0.3693333333333334,0.0003372434017595,0.0,0.4416666666666667,0.4966666666666666,23.83333333333333,28.69533333333333,60.13784141474587,100.0,10,60,40,70,40,40,51.42857142857143
2019-05-25,6.649876289235222,6.912500000000001,6.395833333333336,6.208333333333333,6.112499999999997,6.041666666666668,8.174999999999999,7.666666666666665,0.0491666666666666,1.7500000000000002,0.9249999999999998,0.5249999999999999,0.9958333333333332,36.79166666666666,5.8166666666666655,0.1904166666666666,0.1787499999999999,0.32,0.2466666666666667,132.16666666666666,49.0,39.833333333333336,11.166666666666666,1.1,0.01,270.5,6.25,0.0,23.2,35.75,4.25,0.0,199.0,206.0,1.7,7.1,0.6990519257291915,0.3021428571428571,0.0003372434017595,0.0,0.4733333333333333,0.403,23.666666666666668,28.494666666666667,60.12224665406578,100.0,10,60,40,70,40,40,51.42857142857143
2019-05-26,6.606477021839883,6.904166666666665,6.359166666666668,6.158333333333332,6.0666666666666655,6.024999999999998,8.079166666666667,7.6291666666666655,0.0404347826086956,1.6499999999999997,1.075,0.7125,1.0625000000000002,33.541666666666664,6.154166666666668,0.1633333333333333,0.15125,0.3545833333333334,0.2612499999999999,122.33333333333331,53.0,43.833333333333336,13.0,1.03,0.05,266.0,7.5,0.0,25.5,30.75,7.75,0.0,178.0,205.0,1.7,6.2,0.7800900772450463,0.3757142857142857,0.0003372434017595,0.0,0.49,0.4516666666666666,23.58333333333333,28.39433333333333,58.639415174920494,100.0,10,60,40,70,40,40,51.42857142857143
2019-05-27,6.5944079965353,6.845833333333334,6.375000000000001,6.137499999999998,6.0625,5.966666666666666,8.183333333333334,7.679166666666666,0.0378260869565217,1.7708333333333337,1.2875,0.8541666666666665,1.0583333333333336,31.70833333333333,5.9375,0.16125,0.13875,0.3616666666666666,0.2754166666666666,128.16666666666666,63.0,49.16666666666666,15.833333333333334,0.98,0.01,319.0,11.75,0.0,26.5,24.5,7.0,0.0,176.0,203.0,1.9,6.3,0.7607619805645848,0.2908333333333333,0.0003372434017595,0.0,0.5583333333333332,0.4899999999999999,22.33333333333333,26.88933333333333,57.30312614216146,100.0,10,80,40,70,60,40,57.142857142857146
2019-05-28,6.565416666666668,6.962500000000001,6.462500000000001,6.254166666666669,6.1166666666666645,6.058333333333333,8.179166666666667,7.829166666666666,0.0291304347826087,1.7708333333333333,1.2083333333333337,0.7458333333333335,1.0208333333333333,32.5,5.4875,0.1641666666666666,0.15,0.45125,0.285,122.5,57.833333333333336,49.5,15.428571428571429,0.87,0.01,202.5,10.5,0.75,30.0,25.5,4.5,0.0,184.0,217.0,2.8,6.6,0.7225,0.3,0.0003372434017595,0.0,0.4933333333333333,0.4366666666666667,22.5,27.09,57.22083333333334,100.0,40,80,40,70,60,40,61.42857142857143
2019-05-29,6.540429220596949,6.929166666666668,6.400000000000001,6.191666666666666,6.095833333333332,6.016666666666667,8.118333333333334,7.729166666666667,0.03375,1.9625,1.1958333333333333,0.7000000000000002,0.9749999999999998,29.83333333333333,5.141666666666668,0.17,0.1320833333333333,0.3599999999999999,0.27375,124.5,55.333333333333336,46.66666666666666,16.5,0.74,0.02,226.75,5.25,0.0,28.0,24.5,4.25,0.0,191.0,190.0,2.8,6.5,0.6281835878474845,0.3723076923076923,0.0003372434017595,0.0,0.495,0.475,22.33333333333333,26.88933333333333,56.74907653078889,100.0,40,60,40,70,60,40,58.57142857142857
2019-05-30,6.5386301994323714,6.933333333333336,6.487500000000001,6.291666666666665,6.137499999999997,6.033333333333332,8.216666666666667,7.762499999999997,0.0370833333333333,1.7874999999999996,1.2125,0.7833333333333332,0.9874999999999996,33.916666666666664,4.875,0.2754166666666667,0.1617499999999999,0.31875,0.2620833333333333,155.33333333333334,67.16666666666667,61.333333333333336,17.666666666666668,0.73,0.02,219.0,5.0,0.0,24.0,27.5,4.0,0.0,206.0,200.0,2.8,6.9,0.6202756664582662,0.3716666666666667,0.0003372434017595,0.0,0.475,0.4633333333333334,22.58333333333333,27.19033333333333,54.72483306279717,100.0,40,60,40,70,60,40,58.57142857142857
2019-05-31,6.466666666666666,6.925000000000001,6.425000000000001,6.224999999999998,6.05833333333333,5.991666666666666,8.050000000000002,7.641666666666668,0.0395238095238095,1.833333333333334,1.0583333333333331,0.7375000000000002,0.9375,31.70833333333333,4.7958333333333325,0.2858333333333333,0.1920833333333333,0.3195833333333333,0.2325,147.16666666666666,62.66666666666666,52.833333333333336,15.666666666666666,0.59,0.0,202.0,7.25,0.0,20.0,28.0,4.75,0.0,200.0,197.0,2.5,7.2,0.6075,0.2826666666666667,0.0003372434017595,0.0,0.48,0.4816666666666667,22.666666666666668,27.29066666666668,54.83624999999999,100.0,40,80,40,70,60,40,61.42857142857143
2019-06-01,6.570003064804606,6.92916666666667,6.400000000000001,6.224999999999999,6.099999999999999,6.029166666666666,8.137500000000001,7.770833333333335,0.0357142857142857,1.7958333333333332,1.1958333333333333,0.7458333333333331,1.0041666666666669,38.16666666666666,5.420833333333334,0.2641666666666666,0.1870833333333333,0.3462500000000001,0.2366666666666667,150.33333333333334,63.5,53.66666666666666,17.5,0.91,0.01,244.0,7.5,0.0,29.0,34.0,5.5,0.0,196.0,202.0,2.7,6.8,0.7059045089615718,0.2875,0.0,0.0,0.49,0.525,22.0,26.48800000000001,55.77708333333333,100.0,40,80,40,70,60,40,61.42857142857143
2019-06-02,6.554166666666666,6.908333333333334,6.425000000000001,6.220833333333335,6.091666666666664,5.979166666666667,8.3375,7.791666666666665,0.05125,2.029166666666667,1.0708333333333335,0.5791666666666665,0.9541666666666664,34.208333333333336,5.820833333333334,0.2541666666666667,0.1783333333333333,0.3475,0.25375,151.5,64.33333333333333,52.5,15.833333333333334,0.8,0.02,259.5,8.5,0.0,28.0,37.0,4.75,0.0,218.0,192.0,3.7,6.6,0.6504166666666668,0.3178571428571429,0.0,0.0,0.4866666666666666,0.4533333333333333,22.0,26.48800000000001,55.77708333333333,100.0,40,60,40,70,60,40,58.57142857142857
2019-06-03,6.566737415393194,6.895833333333335,6.3625,6.162499999999998,6.058333333333334,5.954166666666668,8.137500000000001,7.774999999999999,0.0558333333333333,2.1333333333333333,1.070833333333333,0.6708333333333333,0.9583333333333331,33.833333333333336,5.333333333333333,0.2408333333333333,0.16625,0.3241666666666666,0.2304166666666667,152.83333333333334,58.0,45.66666666666666,14.166666666666666,0.9,0.03,275.0,8.0,0.0,36.0,41.5,5.0,0.0,210.0,194.0,3.3,6.5,0.8645161505611171,0.2969230769230769,0.0,0.0,0.4083333333333334,0.42,22.0,26.48800000000001,58.15161681808263,100.0,40,80,40,70,60,40,61.42857142857143
2019-06-04,6.552499999999999,6.883333333333337,6.454166666666668,6.237499999999998,6.074999999999997,5.979166666666667,8.05,7.662500000000001,0.0461904761904761,1.9958333333333331,1.2041666666666664,0.7458333333333335,0.9791666666666664,33.166666666666664,5.933333333333333,0.2454166666666667,0.1579166666666667,0.29,0.22375,142.83333333333334,50.16666666666666,39.0,12.833333333333334,0.95,0.03,259.25,6.75,0.0,33.0,32.0,4.25,0.0,200.0,209.0,3.9,7.1,0.95625,0.3157142857142857,0.0,0.0,0.435,0.4366666666666667,22.08333333333333,26.58833333333334,57.62208333333332,100.0,40,60,40,70,60,40,58.57142857142857
2019-06-05,6.57664695992356,6.904166666666668,6.414166666666669,6.187500000000001,6.066666666666666,6.0,8.233333333333333,7.725,0.039,1.8666666666666665,1.3291666666666664,0.7666666666666666,1.0125,33.958333333333336,5.6375,0.1870833333333333,0.2033333333333333,0.35625,0.23125,152.0,69.16666666666667,54.66666666666666,15.5,1.01,0.02,279.25,9.0,0.0,28.0,38.75,4.25,0.0,201.0,204.0,2.9,6.7,0.899047116781511,0.2723076923076923,0.0,0.0,0.5166666666666667,0.4683333333333332,23.25,27.992999999999995,60.27891646816272,100.0,40,80,40,70,40,40,58.57142857142857
2019-06-06,6.57664695992356,6.86666666666667,6.400000000000003,6.204166666666667,6.083333333333331,6.0125,8.250000000000002,7.779166666666666,0.0447826086956522,1.945833333333333,1.3541666666666667,0.7583333333333333,1.0,32.958333333333336,5.225,0.2058333333333333,0.2104166666666667,0.3879166666666667,0.2433333333333333,158.83333333333334,63.16666666666666,56.16666666666666,14.166666666666666,1.08,0.04,262.5,8.5,0.0,29.0,33.5,4.0,0.0,203.0,205.0,3.7,7.2,0.899047116781511,0.2799999999999999,0.0,0.0,0.4333333333333334,0.4599999999999999,22.5,27.09,60.27891646816272,100.0,40,80,40,70,40,40,58.57142857142857
2019-06-07,6.568513896399075,6.904166666666668,6.400000000000002,6.233333333333333,6.091666666666668,6.062499999999997,8.191666666666665,7.770833333333332,0.0352083333333333,1.8708333333333336,1.1124999999999998,0.6958333333333332,0.9958333333333332,32.0,5.308333333333333,0.23625,0.22125,0.3695833333333334,0.2333333333333333,149.33333333333334,65.16666666666667,49.66666666666666,17.666666666666668,0.98,0.03,205.75,7.0,0.0,26.0,30.75,5.25,0.0,189.0,213.0,3.6,6.5,0.8244077743755446,0.2776923076923077,0.0,0.0,0.43,0.3566666666666667,22.75,27.391,59.30423758888887,100.0,40,80,40,70,60,40,61.42857142857143
2019-06-08,6.562083333333333,6.920833333333333,6.445833333333336,6.258333333333332,6.141666666666666,6.041666666666664,8.215833333333334,7.679166666666667,0.035,2.0333333333333337,1.0625,0.6820833333333333,1.0083333333333333,34.083333333333336,6.041666666666667,0.2875,0.2183333333333333,0.39375,0.2483333333333333,142.83333333333334,58.833333333333336,51.66666666666666,15.333333333333334,1.38,0.01,273.0,7.5,0.0,31.0,36.5,6.5,0.0,171.0,180.0,3.6,7.2,0.8054166666666666,0.2307692307692308,0.0,0.0,0.45,0.4483333333333334,22.25,26.789,57.89041666666665,100.0,40,80,40,70,40,40,58.57142857142857
2019-06-09,6.525,6.950000000000002,6.466666666666668,6.2,6.150000000000001,6.0666666666666655,8.070833333333335,7.624999999999999,0.0416666666666666,1.8375,1.1374999999999995,0.7000000000000001,0.9291666666666668,39.0,5.1125,0.2279166666666666,0.2325,0.3758333333333333,0.2424999999999999,154.83333333333334,62.5,53.5,16.333333333333332,1.24,0.02,300.25,8.0,0.0,28.0,37.25,5.75,0.0,210.0,204.0,3.7,7.2,0.8874999999999998,0.2684615384615384,0.0,0.0,0.535,0.4383333333333333,22.0,26.488,56.11458333333332,100.0,40,80,40,70,40,40,58.57142857142857
2019-06-10,6.548627614312701,6.847826086956523,6.308695652173912,6.126086956521739,6.008695652173913,5.921739130434784,7.991304347826085,7.52608695652174,0.0482608695652174,1.9869565217391305,1.2652173913043476,0.7695652173913041,1.0086956521739132,39.73913043478261,5.373913043478261,0.2052173913043478,0.1817391304347826,0.2595652173913043,0.2439130434782609,165.6,55.8,49.2,14.0,1.12,0.04,303.25,10.0,0.0,27.0,44.5,6.25,0.0,199.0,169.0,3.9,6.5,0.9542384223302915,0.3227272727272727,0.0,0.0,0.502,0.4199999999999999,22.956521739130437,27.63965217391304,56.69006126617342,100.0,40,60,40,70,40,40,55.714285714285715
2019-06-11,6.474949195318753,6.739130434782607,6.234782608695652,5.995652173913045,5.930434782608696,5.873913043478263,8.017391304347825,7.52608695652174,0.0440909090909091,2.056521739130435,1.6347826086956525,0.9043478260869569,1.0130434782608695,44.52173913043478,5.48695652173913,0.1908695652173913,0.1613043478260869,0.2495652173913043,0.2343478260869565,183.83333333333331,86.625,79.625,21.142857142857142,1.15,0.02,328.5,9.75,0.0,26.0,42.333333333333336,7.333333333333333,0.0,196.0,193.0,3.6,7.0,0.9219677403007472,0.3423076923076923,0.0,0.0,0.4766666666666666,0.4749999999999999,22.75,27.391,54.9486270285616,100.0,40,60,40,70,40,40,55.714285714285715
2019-06-12,6.44826215406259,6.704166666666667,6.195833333333334,6.033333333333334,5.933333333333336,5.8791666666666655,8.037500000000001,7.570833333333335,0.0591666666666666,2.316666666666667,1.8208333333333333,1.1583333333333332,1.1250000000000002,47.625,5.641666666666666,0.185,0.1475,0.2995833333333333,0.2558333333333334,182.14285714285717,81.42857142857143,73.28571428571429,19.83333333333333,1.13,0.01,350.0,10.0,0.0,26.0,48.5,5.0,0.0,193.0,199.0,3.6,7.1,0.5870970787618447,0.2684615384615384,0.0,0.0,0.3114285714285714,0.4416666666666667,22.58333333333333,27.19033333333333,54.62502380086001,100.0,40,80,40,70,40,40,58.57142857142857
2019-06-13,6.475416666666669,6.649999999999998,6.066666666666666,5.8791666666666655,5.733333333333333,5.674999999999998,7.829166666666665,7.543333333333334,0.0579166666666666,2.716666666666667,1.8083333333333331,1.1291666666666669,1.15,43.04166666666666,6.720833333333332,0.1591666666666666,0.1225,0.4016666666666666,0.27875,197.0,95.28571428571428,81.0,23.0,0.99,0.02,328.25,7.75,0.0,26.0,46.75,6.75,0.0,210.0,186.0,3.6,6.7,0.2320833333333333,0.2721428571428571,0.0,0.0,0.46,0.4316666666666666,22.25,26.789,55.17291666666666,100.0,40,80,40,70,60,40,61.42857142857143
2019-06-14,6.4217584532168175,6.704166666666665,6.162500000000001,5.883333333333334,5.779166666666668,5.687499999999999,7.854166666666667,7.612500000000002,0.0466666666666666,3.0541666666666667,1.845833333333334,1.3583333333333332,1.1625,42.833333333333336,7.658333333333332,0.1656666666666666,0.1279166666666666,0.3045833333333334,0.25625,196.14285714285717,95.42857142857144,75.83333333333333,23.0,0.98,0.04,290.5,10.25,0.0,32.0,39.0,4.5,0.0,221.0,191.0,3.5,7.3,0.3650613985349617,0.1566666666666666,0.0,0.0,0.4683333333333333,0.4533333333333333,23.416666666666668,28.19366666666667,53.25365001894408,100.0,40,80,40,70,60,40,61.42857142857143
2019-06-15,6.447828865666238,6.75833333333333,6.245833333333333,6.05,5.949999999999998,5.845833333333334,8.229166666666666,7.595833333333334,0.1154166666666666,2.7458333333333336,1.4125,1.0166666666666666,1.0166666666666666,40.083333333333336,7.704166666666667,0.215,0.1695833333333333,0.3416666666666666,0.2325,191.83333333333331,76.85714285714286,62.71428571428572,17.333333333333332,0.87,0.02,238.0,7.5,0.0,29.0,34.5,7.0,0.0,224.0,189.0,3.4,6.9,0.5353514677771026,0.2241666666666667,0.0,0.0,0.4733333333333333,0.5100000000000001,22.83333333333333,27.49133333333333,55.18128491224951,100.0,40,80,40,70,60,40,61.42857142857143
2019-06-16,6.388907562030686,6.699999999999999,6.279166666666668,6.096249999999999,5.904166666666665,5.924999999999998,8.2975,7.737500000000001,0.1497499999999999,2.5874999999999995,1.325,0.8583333333333335,0.9875,38.875,6.641666666666667,0.2295833333333333,0.1874166666666666,0.3737499999999999,0.2566666666666667,173.33333333333334,58.57142857142857,45.42857142857143,13.166666666666666,0.95,0.02,324.5,16.5,0.0,26.0,50.25,5.5,0.0,245.0,187.0,3.3,7.3,0.5194624552296269,0.1309090909090909,0.0,0.0,0.49,0.4266666666666667,22.58333333333333,27.19033333333333,55.20756154303484,100.0,40,80,40,50,60,40,58.57142857142857
2019-06-17,6.386666666666667,6.731818181818179,6.209090909090909,6.049999999999998,5.963636363636363,5.916666666666667,8.154166666666667,7.670833333333333,0.052,2.3772727272727274,1.3500000000000003,0.9958333333333332,0.9833333333333336,36.59090909090909,6.340909090909093,0.2313636363636363,0.1683333333333333,0.3491666666666666,0.2458333333333333,165.0,68.33333333333333,52.333333333333336,14.333333333333334,1.13,0.01,271.25,7.0,0.0,26.0,35.75,5.75,0.0,215.0,191.0,3.5,7.5,0.5704166666666667,0.1809090909090909,0.0,0.0,0.455,0.4583333333333333,22.43478260869565,27.011478260869563,54.315416666666685,100.0,40,80,40,70,40,40,58.57142857142857
